maXa,tenXa,maHuyen,tenHuyen,maTinh,tenTinh
4012331,Xã Xuân Thắng,40123,Huyện Thường Xuân,401,Thanh Hoá
4012317,Xã Yên Nhân,40123,Huyện Thường Xuân,401,Thanh Hoá
4011905,Thị trấn Kim Tân,40119,Huyện Thạch Thành,401,Thanh Hoá
4011949,Thị trấn Vân Du,40119,Huyện Thạch Thành,401,Thanh Hoá
4011947,Xã Ngọc Trạo,40119,Huyện Thạch Thành,401,Thanh Hoá
4011903,Xã Thành An,40119,Huyện Thạch Thành,401,Thanh Hoá
4011931,Xã Thành Công,40119,Huyện Thạch Thành,401,Thanh Hoá
4011945,Xã Thành Hưng,40119,Huyện Thạch Thành,401,Thanh Hoá
4011943,Xã Thành Kim (hết hiệu lực),40119,Huyện Thạch Thành,401,Thanh Hoá
4011941,Xã Thành Long,40119,Huyện Thạch Thành,401,Thanh Hoá
4011909,Xã Thành Minh,40119,Huyện Thạch Thành,401,Thanh Hoá
4011901,Xã Thành Mỹ,40119,Huyện Thạch Thành,401,Thanh Hoá
4011939,Xã Thành Thọ,40119,Huyện Thạch Thành,401,Thanh Hoá
4011913,Xã Thành Tiến,40119,Huyện Thạch Thành,401,Thanh Hoá
4011935,Xã Thành Trực,40119,Huyện Thạch Thành,401,Thanh Hoá
4011937,Xã Thành Tâm,40119,Huyện Thạch Thành,401,Thanh Hoá
4011933,Xã Thành Tân,40119,Huyện Thạch Thành,401,Thanh Hoá
4011929,Xã Thành Vinh,40119,Huyện Thạch Thành,401,Thanh Hoá
4011911,Xã Thành Vân (hết hiệu lực),40119,Huyện Thạch Thành,401,Thanh Hoá
4011927,Xã Thành Yên,40119,Huyện Thạch Thành,401,Thanh Hoá
4011919,Xã Thạch Bình,40119,Huyện Thạch Thành,401,Thanh Hoá
4011915,Xã Thạch Cẩm,40119,Huyện Thạch Thành,401,Thanh Hoá
4011925,Xã Thạch Long,40119,Huyện Thạch Thành,401,Thanh Hoá
4011953,Xã Thạch Lâm,40119,Huyện Thạch Thành,401,Thanh Hoá
4011907,Xã Thạch Quảng,40119,Huyện Thạch Thành,401,Thanh Hoá
4011917,Xã Thạch Sơn,40119,Huyện Thạch Thành,401,Thanh Hoá
4011951,Xã Thạch Tân (hết hiệu lực),40119,Huyện Thạch Thành,401,Thanh Hoá
4011955,Xã Thạch Tượng,40119,Huyện Thạch Thành,401,Thanh Hoá
4011921,Xã Thạch Định,40119,Huyện Thạch Thành,401,Thanh Hoá
4011923,Xã Thạch Đồng,40119,Huyện Thạch Thành,401,Thanh Hoá
4013755,Thị trấn Lam Sơn,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013701,Thị trấn Sao Vàng,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013709,Thị trấn Thọ Xuân,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013763,Xã Bắc Lương,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013761,Xã Hạnh Phúc (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013765,Xã Nam Giang,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013783,Xã Phú Xuân,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013741,Xã Phú Yên (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013719,Xã Quảng Phú,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013791,Xã Thuận Minh,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013779,Xã Thọ Diên,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013715,Xã Thọ Hải,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013781,Xã Thọ Lâm,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013737,Xã Thọ Lập,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013767,Xã Thọ Lộc,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013733,Xã Thọ Minh (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013759,Xã Thọ Nguyên (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013745,Xã Thọ Thắng (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013751,Xã Thọ Trường (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013753,Xã Thọ Xương,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013789,Xã Trường Xuân,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013771,Xã Tây Hồ,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013725,Xã Xuân Bái,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013735,Xã Xuân Châu (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013773,Xã Xuân Giang,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013703,Xã Xuân Hòa,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013777,Xã Xuân Hưng,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013785,Xã Xuân Hồng,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013757,Xã Xuân Khánh (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013721,Xã Xuân Lai,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013729,Xã Xuân Lam (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013743,Xã Xuân Lập,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013747,Xã Xuân Minh,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013713,Xã Xuân Phong,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013705,Xã Xuân Phú,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013775,Xã Xuân Quang (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013787,Xã Xuân Sinh,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013717,Xã Xuân Sơn (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013731,Xã Xuân Thiên,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013711,Xã Xuân Thành (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013727,Xã Xuân Thắng (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013769,Xã Xuân Trường,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013723,Xã Xuân Tân (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013739,Xã Xuân Tín,40137,Huyện Thọ Xuân,401,Thanh Hoá
4013749,Xã Xuân Vinh (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4013707,Xã Xuân Yên (hết hiệu lực),40137,Huyện Thọ Xuân,401,Thanh Hoá
4014773,Thị trấn Nưa,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014707,Thị trấn Triệu Sơn,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014745,Xã An Nông,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014771,Xã Bình Sơn,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014713,Xã Dân Lý,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014741,Xã Dân Lực,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014743,Xã Dân Quyền,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014731,Xã Hợp Lý,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014733,Xã Hợp Thành,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014705,Xã Hợp Thắng,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014709,Xã Hợp Tiến,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014755,Xã Khuyến Nông,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014739,Xã Minh Châu (hết hiệu lực),40147,Huyện Triệu Sơn,401,Thanh Hoá
4014737,Xã Minh Dân (hết hiệu lực),40147,Huyện Triệu Sơn,401,Thanh Hoá
4014711,Xã Minh Sơn,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014769,Xã Nông Trường,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014715,Xã Thái Hòa,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014727,Xã Thọ Bình,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014765,Xã Thọ Cường,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014759,Xã Thọ Dân,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014721,Xã Thọ Ngọc,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014767,Xã Thọ Phú,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014725,Xã Thọ Sơn,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014701,Xã Thọ Thế,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014729,Xã Thọ Tiến,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014763,Xã Thọ Tân,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014723,Xã Thọ Vực,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014753,Xã Tiến Nông,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014735,Xã Triệu Thành,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014749,Xã Tân Ninh (hết hiệu lực),40147,Huyện Triệu Sơn,401,Thanh Hoá
4014747,Xã Vân Sơn,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014757,Xã Xuân Lộc,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014719,Xã Xuân Thịnh,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014761,Xã Xuân Thọ,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014751,Xã Đồng Lợi,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014703,Xã Đồng Thắng,40147,Huyện Triệu Sơn,401,Thanh Hoá
4014717,Xã Đồng Tiến,40147,Huyện Triệu Sơn,401,Thanh Hoá
4012911,Thị trấn Vĩnh Lộc,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012933,Xã Minh Tân,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012935,Xã Ninh Khang,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012931,Xã Vĩnh An,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012907,Xã Vĩnh Hòa,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012925,Xã Vĩnh Hùng,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012919,Xã Vĩnh Hưng,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012923,Xã Vĩnh Khang (hết hiệu lực),40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012901,Xã Vĩnh Long,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012921,Xã Vĩnh Minh (hết hiệu lực),40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012929,Xã Vĩnh Ninh (hết hiệu lực),40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012905,Xã Vĩnh Phúc,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012903,Xã Vĩnh Quang,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012913,Xã Vĩnh Thành (hết hiệu lực),40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012909,Xã Vĩnh Thịnh,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012917,Xã Vĩnh Tiến,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012927,Xã Vĩnh Tân (hết hiệu lực),40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4012915,Xã Vĩnh Yên,40129,Huyện Vĩnh Lộc,401,Thanh Hoá
4013501,Thị trấn Quán Lào,40135,Huyện Yên Định,401,Thanh Hoá
4013509,Thị trấn Qúy Lộc,40135,Huyện Yên Định,401,Thanh Hoá
4013521,Thị trấn Thống Nhất,40135,Huyện Yên Định,401,Thanh Hoá
4013523,Thị trấn Yên Lâm,40135,Huyện Yên Định,401,Thanh Hoá
4013533,Xã Yên Bái (hết hiệu lực),40135,Huyện Yên Định,401,Thanh Hoá
4013527,Xã Yên Giang (hết hiệu lực),40135,Huyện Yên Định,401,Thanh Hoá
4013513,Xã Yên Hùng,40135,Huyện Yên Định,401,Thanh Hoá
4013541,Xã Yên Lạc,40135,Huyện Yên Định,401,Thanh Hoá
4013539,Xã Yên Ninh,40135,Huyện Yên Định,401,Thanh Hoá
4013503,Xã Yên Phong,40135,Huyện Yên Định,401,Thanh Hoá
4013507,Xã Yên Phú,40135,Huyện Yên Định,401,Thanh Hoá
4013535,Xã Yên Thái,40135,Huyện Yên Định,401,Thanh Hoá
4013537,Xã Yên Thịnh,40135,Huyện Yên Định,401,Thanh Hoá
4013529,Xã Yên Thọ,40135,Huyện Yên Định,401,Thanh Hoá
4013531,Xã Yên Trung,40135,Huyện Yên Định,401,Thanh Hoá
4013511,Xã Yên Trường,40135,Huyện Yên Định,401,Thanh Hoá
4013525,Xã Yên Tâm,40135,Huyện Yên Định,401,Thanh Hoá
4013557,Xã Định Bình,40135,Huyện Yên Định,401,Thanh Hoá
4013505,Xã Định Công,40135,Huyện Yên Định,401,Thanh Hoá
4013543,Xã Định Hòa,40135,Huyện Yên Định,401,Thanh Hoá
4013553,Xã Định Hưng,40135,Huyện Yên Định,401,Thanh Hoá
4013555,Xã Định Hải,40135,Huyện Yên Định,401,Thanh Hoá
4013551,Xã Định Liên,40135,Huyện Yên Định,401,Thanh Hoá
4013549,Xã Định Long,40135,Huyện Yên Định,401,Thanh Hoá
4013545,Xã Định Thành,40135,Huyện Yên Định,401,Thanh Hoá
4013547,Xã Định Tiến,40135,Huyện Yên Định,401,Thanh Hoá
4013517,Xã Định Tân,40135,Huyện Yên Định,401,Thanh Hoá
4013515,Xã Định Tăng,40135,Huyện Yên Định,401,Thanh Hoá
4013519,Xã Định Tường (hết hiệu lực),40135,Huyện Yên Định,401,Thanh Hoá
4014541,Thị Trấn Nhồi(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014515,Thị trấn Rừng Thông,40145,Huyện Đông Sơn,401,Thanh Hoá
4014527,Xã Đông Anh (hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014505,Xã Đông Hoàng,40145,Huyện Đông Sơn,401,Thanh Hoá
4014501,Xã Đông Hòa,40145,Huyện Đông Sơn,401,Thanh Hoá
4014539,Xã Đông Hưng(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014519,Xã Đông Khê,40145,Huyện Đông Sơn,401,Thanh Hoá
4014521,Xã Đông Lĩnh(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014523,Xã Đông Minh,40145,Huyện Đông Sơn,401,Thanh Hoá
4014535,Xã Đông Nam,40145,Huyện Đông Sơn,401,Thanh Hoá
4014517,Xã Đông Ninh,40145,Huyện Đông Sơn,401,Thanh Hoá
4014533,Xã Đông Phú,40145,Huyện Đông Sơn,401,Thanh Hoá
4014503,Xã Đông Quang,40145,Huyện Đông Sơn,401,Thanh Hoá
4014525,Xã Đông Thanh,40145,Huyện Đông Sơn,401,Thanh Hoá
4014531,Xã Đông Thịnh,40145,Huyện Đông Sơn,401,Thanh Hoá
4014509,Xã Đông Tiến,40145,Huyện Đông Sơn,401,Thanh Hoá
4014537,Xã Đông Tân(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014513,Xã Đông Vinh(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014511,Xã Đông Văn,40145,Huyện Đông Sơn,401,Thanh Hoá
4014529,Xã Đông Xuân(Hết hiệu lực),40145,Huyện Đông Sơn,401,Thanh Hoá
4014507,Xã Đông Yên,40145,Huyện Đông Sơn,401,Thanh Hoá
4010501,Phường Bắc Sơn,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010513,Phường Quảng Châu,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010507,Phường Quảng Cư,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010521,Phường Quảng Thọ,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010511,Phường Quảng Tiến,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010523,Phường Quảng Vinh,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010503,Phường Trung Sơn,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010505,Phường Trường Sơn,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010517,Xã Quảng Hùng,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010519,Xã Quảng Minh,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010509,Xã Quảng Tiến(Hết hiệu lực),40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010515,Xã Quảng Đại,40105,Thành Phố Sầm Sơn,401,Thanh Hoá
4010173,Phường An Hoạch (hết hiệu lực),40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010175,Phường An Hưng,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010121,Phường Ba Đình,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010111,Phường Hàm Rồng,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010119,Phường Lam Sơn,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010177,Phường Long Anh,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010113,Phường Nam Ngạn,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010123,Phường Ngọc Trạo,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010105,Phường Phú Sơn,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010141,Phường Quảng Cát,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010131,Phường Quảng Hưng,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010143,Phường Quảng Phú,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010135,Phường Quảng Thành,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010133,Phường Quảng Thắng,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010137,Phường Quảng Thịnh,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010139,Phường Quảng Đông,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010159,Phường Thiệu Dương,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010161,Phường Thiệu Khánh,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010115,Phường Trường Thi,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010157,Phường Tào Xuyên,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010125,Phường Tân Sơn,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010117,Phường Điện Biên,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010127,Phường Đông Cương,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010109,Phường Đông Hương,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010129,Phường Đông Hải,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010167,Phường Đông Lĩnh,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010101,Phường Đông Sơn,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010103,Phường Đông Thọ,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010169,Phường Đông Tân,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010107,Phường Đông Vệ,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010147,Xã Hoằng Anh (hết hiệu lực),40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010151,Xã Hoằng Long (hết hiệu lực),40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010149,Xã Hoằng Lý (hết hiệu lực),40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010153,Xã Hoằng Quang,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010155,Xã Hoằng Đại,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010145,Xã Quảng Tâm,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010163,Xã Thiệu Vân,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010171,Xã Đông Hưng (hết hiệu lực),40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010165,Xã Đông Vinh,40101,Thành phố Thanh Hoá,401,Thanh Hoá
4010307,Phường Ba Đình,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010303,Phường Bắc Sơn,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010301,Phường Lam Sơn,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010309,Phường Ngọc Trạo,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010315,Phường Phú Sơn,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010305,Phường Đông Sơn,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010313,Xã Hà Lan (hết hiệu lực),40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4010311,Xã Quang Trung,40103,Thị xã Bỉm Sơn,401,Thanh Hoá
4015349,Phường Bình Minh,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015335,Phường Hải An,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015305,Phường Hải Bình,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015323,Phường Hải Châu,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015321,Phường Hải Hòa,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015303,Phường Hải Lĩnh,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015329,Phường Hải Ninh,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015351,Phường Hải Thanh,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015365,Phường Hải Thượng,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015361,Phường Mai Lâm,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015345,Phường Nguyên Bình,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015343,Phường Ninh Hải,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015339,Phường Tân Dân,40153,Thị xã Nghi Sơn,401,Thanh Hoá
4015359,Phường Tĩnh Hải,40153,Thị xã Nghi Sơn,401,Thanh Hoá
